image_id,n_citi,bed,bath,sqft,price,image_path
1194,267,4,3,1690,349900,data/train_images/1194.jpg
1195,19,2,1,828,389000,data/train_images/1195.jpg
1196,193,3,2,2430,394000,data/train_images/1196.jpg
1197,193,5,3,2782,399990,data/train_images/1197.jpg
1198,193,4,3,2640,389000,data/train_images/1198.jpg
1199,267,4,3,1904,359999,data/train_images/1199.jpg
1200,4,3,1,889,349000,data/train_images/1200.jpg
1730,404,3,1,1155,540000,data/train_images/1730.jpg
1731,322,3,1,1334,525000,data/train_images/1731.jpg
1732,397,3,2,1363,550000,data/train_images/1732.jpg
1733,1,1,1,384,525000,data/train_images/1733.jpg
1734,63,3,2,1556,535000,data/train_images/1734.jpg
1735,91,3,1,1089,500000,data/train_images/1735.jpg
1736,207,3,1,1196,539900,data/train_images/1736.jpg
1737,174,4,2,1367,499999,data/train_images/1737.jpg
1738,207,2,1,886,499900,data/train_images/1738.jpg
1739,313,3,2,1136,525000,data/train_images/1739.jpg
1740,155,2,1,640,509900,data/train_images/1740.jpg
1741,204,2,1,877,499000,data/train_images/1741.jpg
1742,342,4,3,2122,540000,data/train_images/1742.jpg
1743,248,3,2,1274,535000,data/train_images/1743.jpg
1744,397,4,2,1440,550000,data/train_images/1744.jpg
1745,25,3,2,1086,495000,data/train_images/1745.jpg
1746,281,3,2,1600,529000,data/train_images/1746.jpg
1747,204,5,3,1625,529000,data/train_images/1747.jpg
1749,342,3,2,1600,519000,data/train_images/1749.jpg
1750,63,3,2,1120,509900,data/train_images/1750.jpg
1751,383,3,2,1245,549000,data/train_images/1751.jpg
1752,207,3,1,985,499000,data/train_images/1752.jpg
1753,127,3,2,1071,515000,data/train_images/1753.jpg
1754,290,4,3,1552,525000,data/train_images/1754.jpg
1755,17,3,2,1583,550000,data/train_images/1755.jpg
1756,322,2,1,1184,505000,data/train_images/1756.jpg
1757,207,2,1,720,515000,data/train_images/1757.jpg
1758,91,4,2,1524,538000,data/train_images/1758.jpg
1759,397,3,1,1408,498888,data/train_images/1759.jpg
1760,84,4,2,1445,505000,data/train_images/1760.jpg
1761,103,2,1,940,499900,data/train_images/1761.jpg
1762,281,3,2,1113,549900,data/train_images/1762.jpg
1763,174,3,2,1241,549000,data/train_images/1763.jpg
1764,192,2,1,1188,539000,data/train_images/1764.jpg
1765,211,3,3,1366,515000,data/train_images/1765.jpg
1766,133,3,2,1934,499900,data/train_images/1766.jpg
1767,290,3,2,1280,528888,data/train_images/1767.jpg
1768,378,3,1,1064,519000,data/train_images/1768.jpg
1769,248,3,2,1374,529999,data/train_images/1769.jpg
1770,107,3,2,1176,525000,data/train_images/1770.jpg
1771,91,4,2,1175,535000,data/train_images/1771.jpg
1772,281,4,2,1242,535000,data/train_images/1772.jpg
1773,248,3,1,1099,550000,data/train_images/1773.jpg
1774,136,4,2,1132,535000,data/train_images/1774.jpg
1776,111,2,2,1168,499000,data/train_images/1776.jpg
1777,270,3,1,1329,525000,data/train_images/1777.jpg
1778,91,3,2,1589,499500,data/train_images/1778.jpg
1779,174,3,2,1222,520000,data/train_images/1779.jpg
1780,207,4,3,2217,499000,data/train_images/1780.jpg
1782,239,3,1,1378,510000,data/train_images/1782.jpg
1783,91,4,2,1100,499900,data/train_images/1783.jpg
1784,378,3,2,1663,549945,data/train_images/1784.jpg
1785,272,3,3,1164,525000,data/train_images/1785.jpg
1786,225,3,2,1134,538000,data/train_images/1786.jpg
1787,193,5,3,3281,499000,data/train_images/1787.jpg
1788,174,3,2,1145,515000,data/train_images/1788.jpg
1789,125,2,1,831,525000,data/train_images/1789.jpg
1790,204,3,2,1618,525000,data/train_images/1790.jpg
1791,103,2,1,838,539000,data/train_images/1791.jpg
1792,365,3,2,1101,499000,data/train_images/1792.jpg
1794,17,3,2,1206,514900,data/train_images/1794.jpg
1796,397,3,2,1372,535000,data/train_images/1796.jpg
1797,23,3,2,1175,525000,data/train_images/1797.jpg
1798,6,2,1,817,525000,data/train_images/1798.jpg
1799,207,3,1,1349,535000,data/train_images/1799.jpg
1800,63,4,2,1352,525000,data/train_images/1800.jpg
1801,207,3,2,1187,500000,data/train_images/1801.jpg
1802,363,2,1,1038,529000,data/train_images/1802.jpg
1803,223,3,1,1064,548000,data/train_images/1803.jpg
1804,207,3,2,1027,499000,data/train_images/1804.jpg
1806,155,2,1,822,499900,data/train_images/1806.jpg
1807,91,4,2,1482,499000,data/train_images/1807.jpg
1808,264,3,1,1074,497000,data/train_images/1808.jpg
1809,383,3,2,1128,498894,data/train_images/1809.jpg
1810,91,3,1,1065,519900,data/train_images/1810.jpg
1811,404,3,2,1400,529500,data/train_images/1811.jpg
1812,85,4,2,1086,499900,data/train_images/1812.jpg
1813,204,3,1,972,549900,data/train_images/1813.jpg
1814,192,2,2,1208,550000,data/train_images/1814.jpg
1815,264,4,2,1334,499000,data/train_images/1815.jpg
1816,174,3,2,1320,548000,data/train_images/1816.jpg
1817,365,4,2,1586,540000,data/train_images/1817.jpg
1818,378,2,2,1100,544000,data/train_images/1818.jpg
1819,207,2,1,1172,499999,data/train_images/1819.jpg
1820,354,3,2,1494,549900,data/train_images/1820.jpg
1821,248,3,2,1875,550000,data/train_images/1821.jpg
1822,111,4,2,1197,535000,data/train_images/1822.jpg
1823,342,4,3,1927,550000,data/train_images/1823.jpg
1824,204,4,2,1585,550000,data/train_images/1824.jpg
1827,383,4,3,2043,499000,data/train_images/1827.jpg
1828,248,2,1,861,499000,data/train_images/1828.jpg
1830,207,2,1,972,510000,data/train_images/1830.jpg
1831,198,3,2,1970,539900,data/train_images/1831.jpg
1832,85,3,2,1520,515000,data/train_images/1832.jpg
1833,174,4,2,1216,520000,data/train_images/1833.jpg
1836,32,2,2,892,539000,data/train_images/1836.jpg
1837,342,4,2,1895,539999,data/train_images/1837.jpg
1838,342,3,2,1410,524900,data/train_images/1838.jpg
1839,306,3,2,1511,524000,data/train_images/1839.jpg
1840,207,2,1,936,549000,data/train_images/1840.jpg
1841,1,3,2,1947,555000,data/train_images/1841.jpg
1842,136,3,1,984,499900,data/train_images/1842.jpg
1843,245,2,1,1258,549999,data/train_images/1843.jpg
1844,207,3,1,1008,525000,data/train_images/1844.jpg
1845,375,1,1,518,499000,data/train_images/1845.jpg
1846,264,4,3,1732,499975,data/train_images/1846.jpg
1847,1,3,2,1816,499900,data/train_images/1847.jpg
1848,207,3,2,1034,549900,data/train_images/1848.jpg
1849,25,3,2,1328,525000,data/train_images/1849.jpg
1850,281,3,2,1531,544000,data/train_images/1850.jpg
1851,204,3,2,1600,504500,data/train_images/1851.jpg
1852,85,4,2,1592,499000,data/train_images/1852.jpg
1853,376,3,1,960,539900,data/train_images/1853.jpg
1854,383,3,3,1694,549999,data/train_images/1854.jpg
1855,207,2,1,1162,510000,data/train_images/1855.jpg
1857,353,3,1,1106,524900,data/train_images/1857.jpg
1858,223,3,2,1593,539700,data/train_images/1858.jpg
1859,85,4,3,1905,524999,data/train_images/1859.jpg
1860,207,2,1,1225,525000,data/train_images/1860.jpg
1861,354,2,1,1242,495000,data/train_images/1861.jpg
1862,306,3,1,1122,539950,data/train_images/1862.jpg
1863,107,3,2,872,542000,data/train_images/1863.jpg
1864,383,3,3,1678,519900,data/train_images/1864.jpg
1865,207,3,2,1483,550000,data/train_images/1865.jpg
1866,193,5,3,4497,515000,data/train_images/1866.jpg
1867,125,3,2,776,546000,data/train_images/1867.jpg
1868,397,3,1,1214,539900,data/train_images/1868.jpg
1869,264,5,2,1638,549500,data/train_images/1869.jpg
1870,207,3,1,1136,549900,data/train_images/1870.jpg
1871,81,3,2,1305,579999,data/train_images/1871.jpg
1872,204,4,2,1504,570000,data/train_images/1872.jpg
1873,383,3,3,1404,550000,data/train_images/1873.jpg
1874,272,4,2,1510,605000,data/train_images/1874.jpg
1875,204,3,2,1289,599000,data/train_images/1875.jpg
1876,365,4,2,1608,550000,data/train_images/1876.jpg
1877,313,2,1,1140,599900,data/train_images/1877.jpg
1878,397,4,2,1344,568000,data/train_images/1878.jpg
1879,274,2,2,972,599900,data/train_images/1879.jpg
1880,211,4,2,1508,589000,data/train_images/1880.jpg
1881,192,3,2,1302,585000,data/train_images/1881.jpg
1882,408,4,2,1479,580000,data/train_images/1882.jpg
1883,239,4,3,1262,579000,data/train_images/1883.jpg
1884,63,3,2,1322,569000,data/train_images/1884.jpg
1886,353,3,1,1188,570000,data/train_images/1886.jpg
1887,404,4,3,1477,599800,data/train_images/1887.jpg
1889,23,3,2,1527,558000,data/train_images/1889.jpg
1890,272,3,2,1410,550000,data/train_images/1890.jpg
1891,408,4,2,1479,586500,data/train_images/1891.jpg
1892,404,4,2,1384,575000,data/train_images/1892.jpg
1893,404,3,2,1440,588000,data/train_images/1893.jpg
1894,63,4,3,2214,565000,data/train_images/1894.jpg
1895,306,4,2,1192,564500,data/train_images/1895.jpg
1896,342,3,2,1174,557500,data/train_images/1896.jpg
1897,248,4,2,1209,560000,data/train_images/1897.jpg
1898,174,3,2,1257,550000,data/train_images/1898.jpg
1899,192,3,1,1068,585000,data/train_images/1899.jpg
1900,1,4,3,3093,599900,data/train_images/1900.jpg
1901,397,4,2,1612,575000,data/train_images/1901.jpg
1902,91,3,2,1128,589000,data/train_images/1902.jpg
1903,192,3,2,1205,599900,data/train_images/1903.jpg
1904,404,3,1,1088,549900,data/train_images/1904.jpg
1905,32,3,2,1056,550000,data/train_images/1905.jpg
1906,192,3,2,1922,560900,data/train_images/1906.jpg
1907,387,3,2,1351,595000,data/train_images/1907.jpg
1909,270,3,2,1547,579900,data/train_images/1909.jpg
1910,130,3,2,2028,599800,data/train_images/1910.jpg
1911,387,3,1,1224,599900,data/train_images/1911.jpg
1912,207,2,1,977,550000,data/train_images/1912.jpg
1913,397,3,2,1363,550000,data/train_images/1913.jpg
1914,192,3,1,1128,572500,data/train_images/1914.jpg
1915,204,2,1,977,560000,data/train_images/1915.jpg
1916,70,4,2,2535,599000,data/train_images/1916.jpg
1917,281,4,4,2036,590000,data/train_images/1917.jpg
1918,207,3,2,1500,598800,data/train_images/1918.jpg
1919,204,2,1,1127,585000,data/train_images/1919.jpg
1920,70,3,2,1332,580000,data/train_images/1920.jpg
1922,207,3,1,1172,575000,data/train_images/1922.jpg
1923,248,4,2,1527,595000,data/train_images/1923.jpg
1924,91,4,2,1645,565000,data/train_images/1924.jpg
1925,397,4,2,1440,550000,data/train_images/1925.jpg
1926,365,5,3,1943,599900,data/train_images/1926.jpg
1927,248,3,2,1205,575000,data/train_images/1927.jpg
1928,404,4,2,1336,598000,data/train_images/1928.jpg
1929,1,3,1,1508,550000,data/train_images/1929.jpg
1930,247,4,2,1584,579999,data/train_images/1930.jpg
1931,383,3,2,1245,549000,data/train_images/1931.jpg
1932,248,3,2,1454,585000,data/train_images/1932.jpg
1933,136,3,2,1344,560000,data/train_images/1933.jpg
1934,85,4,2,2700,599900,data/train_images/1934.jpg
1935,17,3,2,1583,550000,data/train_images/1935.jpg
1936,207,3,2,1269,579900,data/train_images/1936.jpg
1937,378,2,1,891,564900,data/train_images/1937.jpg
1938,281,3,2,1113,549900,data/train_images/1938.jpg
1939,174,3,2,1241,549000,data/train_images/1939.jpg
1940,192,2,2,1328,559900,data/train_images/1940.jpg
1941,192,2,1,1044,599000,data/train_images/1941.jpg
1942,330,2,1,783,565000,data/train_images/1942.jpg
1944,387,3,2,1743,579888,data/train_images/1944.jpg
1945,102,4,2,1503,585000,data/train_images/1945.jpg
1947,247,3,2,1413,600000,data/train_images/1947.jpg
1948,91,3,1,1765,580000,data/train_images/1948.jpg
1951,248,3,1,1099,550000,data/train_images/1951.jpg
1952,342,4,3,1924,599000,data/train_images/1952.jpg
1954,207,3,2,1560,597500,data/train_images/1954.jpg
1955,32,3,2,1386,574900,data/train_images/1955.jpg
1956,192,2,1,815,599900,data/train_images/1956.jpg
1957,102,3,2,1500,570000,data/train_images/1957.jpg
1959,103,4,2,1398,565000,data/train_images/1959.jpg
1960,248,3,2,1341,565000,data/train_images/1960.jpg
1961,102,3,2,1288,568000,data/train_images/1961.jpg
1962,290,4,3,1988,575000,data/train_images/1962.jpg
1963,192,3,1,1210,589000,data/train_images/1963.jpg
1964,408,3,2,1380,599950,data/train_images/1964.jpg
1965,330,2,1,910,558900,data/train_images/1965.jpg
1966,63,5,3,2530,579000,data/train_images/1966.jpg
1967,378,3,1,1484,575000,data/train_images/1967.jpg
1968,378,3,2,1663,549945,data/train_images/1968.jpg
1969,127,3,1,1343,595000,data/train_images/1969.jpg
1970,81,3,2,1184,589000,data/train_images/1970.jpg
1971,81,3,1,1288,559000,data/train_images/1971.jpg
1972,225,3,1,1115,598888,data/train_images/1972.jpg
1973,395,3,2,1380,559999,data/train_images/1973.jpg
1975,404,4,2,2628,589999,data/train_images/1975.jpg
1976,334,2,2,1271,565000,data/train_images/1976.jpg
1977,91,4,2,1323,564999,data/train_images/1977.jpg
1978,69,4,2,1225,593000,data/train_images/1978.jpg
1979,223,3,1,1064,548000,data/train_images/1979.jpg
1981,342,3,2,1188,569900,data/train_images/1981.jpg
1982,139,4,3,1781,575000,data/train_images/1982.jpg
1983,247,3,1,1366,579500,data/train_images/1983.jpg
1984,280,3,3,2333,599000,data/train_images/1984.jpg
1985,207,5,3,1680,599000,data/train_images/1985.jpg
1986,204,3,1,972,549900,data/train_images/1986.jpg
1987,192,2,2,1208,550000,data/train_images/1987.jpg
1988,365,5,3,2204,599999,data/train_images/1988.jpg
1989,397,4,2,1925,599000,data/train_images/1989.jpg
1990,174,3,2,1320,548000,data/train_images/1990.jpg
1991,204,2,1,1224,569000,data/train_images/1991.jpg
1992,70,3,3,1467,565000,data/train_images/1992.jpg
1993,354,3,2,1494,549900,data/train_images/1993.jpg
1994,207,4,3,1967,560000,data/train_images/1994.jpg
1995,207,4,2,1200,574999,data/train_images/1995.jpg
1996,359,3,3,1711,598000,data/train_images/1996.jpg
1997,248,3,2,1875,550000,data/train_images/1997.jpg
1998,217,3,2,1581,579000,data/train_images/1998.jpg
1999,91,4,2,1400,599900,data/train_images/1999.jpg
2000,383,3,3,1671,600000,data/train_images/2000.jpg
2001,239,3,2,1396,599900,data/train_images/2001.jpg
2002,207,4,2,1510,585000,data/train_images/2002.jpg
2003,342,4,3,1927,550000,data/train_images/2003.jpg
2004,91,3,2,1387,598000,data/train_images/2004.jpg
2005,204,4,2,1585,550000,data/train_images/2005.jpg
2006,290,4,3,2095,598000,data/train_images/2006.jpg
2007,204,3,2,1290,597000,data/train_images/2007.jpg
2008,290,4,3,2095,589000,data/train_images/2008.jpg
2009,62,3,2,1153,599990,data/train_images/2009.jpg
2010,104,3,4,1460,594900,data/train_images/2010.jpg
2011,69,4,2,1332,565000,data/train_images/2011.jpg
2012,174,4,2,1300,575000,data/train_images/2012.jpg
2013,248,4,2,1613,559000,data/train_images/2013.jpg
2014,149,3,1,1490,580000,data/train_images/2014.jpg
2015,383,3,2,1603,585000,data/train_images/2015.jpg
2016,383,3,3,1672,588000,data/train_images/2016.jpg
2017,245,2,1,1073,579500,data/train_images/2017.jpg
2018,204,5,3,1875,585000,data/train_images/2018.jpg
2019,365,4,2,1437,579000,data/train_images/2019.jpg
2021,127,4,3,1664,590000,data/train_images/2021.jpg
2023,272,3,2,1344,599900,data/train_images/2023.jpg
2024,207,2,1,936,549000,data/train_images/2024.jpg
2025,1,3,2,1947,555000,data/train_images/2025.jpg
2028,244,4,2,1469,599990,data/train_images/2028.jpg
2029,174,3,3,1769,595000,data/train_images/2029.jpg
2031,207,3,2,1189,589000,data/train_images/2031.jpg
2032,207,3,2,1034,549900,data/train_images/2032.jpg
2033,397,4,2,1753,585000,data/train_images/2033.jpg
2034,306,3,2,1776,570000,data/train_images/2034.jpg
2035,383,3,3,1694,549999,data/train_images/2035.jpg
2036,322,3,2,1102,560000,data/train_images/2036.jpg
2038,404,4,2,1419,579000,data/train_images/2038.jpg
2039,207,3,2,1483,550000,data/train_images/2039.jpg
2040,207,2,1,996,575000,data/train_images/2040.jpg
2041,281,4,2,1667,570000,data/train_images/2041.jpg
2042,174,3,2,1128,589000,data/train_images/2042.jpg
2043,404,4,3,2058,579000,data/train_images/2043.jpg
2044,125,3,2,776,546000,data/train_images/2044.jpg
2045,404,3,2,1406,615000,data/train_images/2045.jpg
2046,404,3,1,1360,645000,data/train_images/2046.jpg
2048,342,4,3,2579,625000,data/train_images/2048.jpg
2049,207,3,2,816,610000,data/train_images/2049.jpg
2050,272,4,2,1510,605000,data/train_images/2050.jpg
2051,204,3,2,1289,599000,data/train_images/2051.jpg
2052,130,3,1,1130,649000,data/train_images/2052.jpg
2053,167,2,1,924,619000,data/train_images/2053.jpg
2058,313,2,1,1140,599900,data/train_images/2058.jpg
2059,274,2,2,972,599900,data/train_images/2059.jpg
2060,172,3,2,1509,650000,data/train_images/2060.jpg
2061,387,3,2,1493,629999,data/train_images/2061.jpg
2062,6,2,1,893,649500,data/train_images/2062.jpg
2063,136,4,2,1975,649000,data/train_images/2063.jpg
2064,404,4,3,1477,599800,data/train_images/2064.jpg
2065,176,3,2,1630,621000,data/train_images/2065.jpg
2066,315,4,3,1507,645000,data/train_images/2066.jpg
2067,383,4,2,1817,632900,data/train_images/2067.jpg
2068,365,5,3,2201,625000,data/train_images/2068.jpg
2069,321,2,2,1279,649900,data/train_images/2069.jpg
2070,139,3,3,1222,625000,data/train_images/2070.jpg
2071,1,4,3,3093,599900,data/train_images/2071.jpg
2072,130,3,2,1400,619950,data/train_images/2072.jpg
2073,126,2,1,891,610000,data/train_images/2073.jpg
2074,207,4,2,1366,640000,data/train_images/2074.jpg
2075,63,4,3,2230,625000,data/train_images/2075.jpg
2076,172,3,2,1522,625000,data/train_images/2076.jpg
2077,192,3,2,1205,599900,data/train_images/2077.jpg
2078,397,3,1,1569,609000,data/train_images/2078.jpg
2079,387,3,2,1351,595000,data/train_images/2079.jpg
2080,130,3,2,2028,599800,data/train_images/2080.jpg
2081,387,3,1,1224,599900,data/train_images/2081.jpg
2082,63,4,3,2478,647000,data/train_images/2082.jpg
2083,204,3,2,1159,629500,data/train_images/2083.jpg
2084,111,4,3,2168,618000,data/train_images/2084.jpg
2085,23,3,2,1555,625000,data/train_images/2085.jpg
2086,369,4,2,1840,649000,data/train_images/2086.jpg
2087,239,3,2,1800,620000,data/train_images/2087.jpg
2088,69,4,2,1586,650000,data/train_images/2088.jpg
2089,104,4,2,1346,625000,data/train_images/2089.jpg
2090,70,4,2,2535,599000,data/train_images/2090.jpg
2091,3,4,2,1679,649000,data/train_images/2091.jpg
2092,315,3,2,1754,639900,data/train_images/2092.jpg
2093,207,3,2,1500,598800,data/train_images/2093.jpg
2094,376,3,1,1227,619000,data/train_images/2094.jpg
2095,267,4,3,2341,619900,data/train_images/2095.jpg
2097,204,2,1,1176,649900,data/train_images/2097.jpg
2098,248,4,2,1527,595000,data/train_images/2098.jpg
2099,397,5,3,1895,650000,data/train_images/2099.jpg
2100,111,2,1,1000,649900,data/train_images/2100.jpg
2101,365,5,3,1943,599900,data/train_images/2101.jpg
2102,204,3,2,1438,649000,data/train_images/2102.jpg
2103,404,4,2,1336,598000,data/train_images/2103.jpg
2104,85,4,2,2700,599900,data/train_images/2104.jpg
2105,1,5,3,2778,649999,data/train_images/2105.jpg
2106,69,4,2,1604,639900,data/train_images/2106.jpg
2107,398,3,2,1908,650000,data/train_images/2107.jpg
2108,102,3,2,1709,625000,data/train_images/2108.jpg
2109,192,3,2,1151,610000,data/train_images/2109.jpg
2110,192,3,1,1082,628888,data/train_images/2110.jpg
2111,204,3,2,1287,650000,data/train_images/2111.jpg
2112,192,2,1,1044,599000,data/train_images/2112.jpg
2115,126,2,1,640,635000,data/train_images/2115.jpg
2116,127,3,2,1800,650000,data/train_images/2116.jpg
2117,397,4,2,2035,639000,data/train_images/2117.jpg
2119,155,2,1,1293,635000,data/train_images/2119.jpg
2121,365,4,2,1783,619900,data/train_images/2121.jpg
2122,221,3,2,1169,625000,data/train_images/2122.jpg
2124,397,3,3,2033,649000,data/train_images/2124.jpg
2125,91,4,2,1472,610000,data/train_images/2125.jpg
2126,204,2,1,951,649900,data/train_images/2126.jpg
2127,290,3,2,2233,639900,data/train_images/2127.jpg
2128,247,3,2,1413,600000,data/train_images/2128.jpg
2129,365,4,2,1860,630000,data/train_images/2129.jpg
2131,395,3,2,1320,639998,data/train_images/2131.jpg
2134,342,4,3,1924,599000,data/train_images/2134.jpg
2135,70,4,3,2052,635000,data/train_images/2135.jpg
2137,207,3,2,1560,597500,data/train_images/2137.jpg
2138,62,3,2,1325,608000,data/train_images/2138.jpg
2139,192,2,1,815,599900,data/train_images/2139.jpg
2140,146,3,1,1222,650000,data/train_images/2140.jpg
2141,408,3,2,1380,599950,data/train_images/2141.jpg
2143,85,3,2,1272,625000,data/train_images/2143.jpg
2145,172,4,2,1718,649900,data/train_images/2145.jpg
2146,204,3,2,1473,649999,data/train_images/2146.jpg
2147,127,3,1,1343,595000,data/train_images/2147.jpg
2148,225,3,1,1115,598888,data/train_images/2148.jpg
2150,32,4,3,1609,620000,data/train_images/2150.jpg
2151,204,4,2,1562,647000,data/train_images/2151.jpg
2152,204,3,2,1590,650000,data/train_images/2152.jpg
2155,365,3,2,1624,645000,data/train_images/2155.jpg
2156,192,3,1,1076,635000,data/train_images/2156.jpg
2158,364,3,2,1220,629000,data/train_images/2158.jpg
2160,408,4,2,1928,649999,data/train_images/2160.jpg
2161,245,2,1,1037,639000,data/train_images/2161.jpg
2162,397,4,3,1557,639000,data/train_images/2162.jpg
2163,280,3,3,2333,599000,data/train_images/2163.jpg
2164,32,3,2,1300,649900,data/train_images/2164.jpg
2165,207,5,3,1680,599000,data/train_images/2165.jpg
2166,204,3,2,1498,629000,data/train_images/2166.jpg
2167,204,3,2,1386,615000,data/train_images/2167.jpg
2168,365,5,3,2204,599999,data/train_images/2168.jpg
2169,17,5,3,2107,639000,data/train_images/2169.jpg
2170,267,7,3,3130,649900,data/train_images/2170.jpg
2171,397,4,2,1925,599000,data/train_images/2171.jpg
2172,383,4,2,1957,615000,data/train_images/2172.jpg
2173,397,3,2,1836,629900,data/train_images/2173.jpg
2174,172,3,2,1576,645000,data/train_images/2174.jpg
2176,217,4,2,1196,627900,data/train_images/2176.jpg
2177,1,4,2,1916,639900,data/train_images/2177.jpg
2178,404,3,2,1633,615000,data/train_images/2178.jpg
2179,359,3,3,1711,598000,data/train_images/2179.jpg
2180,91,4,2,1400,599900,data/train_images/2180.jpg
2181,383,3,3,1671,600000,data/train_images/2181.jpg
2183,239,3,2,1396,599900,data/train_images/2183.jpg
2184,363,2,1,1035,650000,data/train_images/2184.jpg
2185,378,3,2,1240,640000,data/train_images/2185.jpg
2186,91,3,2,1387,598000,data/train_images/2186.jpg
2187,321,2,2,1376,629000,data/train_images/2187.jpg
2188,172,4,2,1387,625000,data/train_images/2188.jpg
2189,404,3,2,1920,625000,data/train_images/2189.jpg
2190,290,4,3,2095,598000,data/train_images/2190.jpg
2191,204,3,2,1290,597000,data/train_images/2191.jpg
2192,62,3,2,1153,599990,data/train_images/2192.jpg
2193,17,4,3,2691,629900,data/train_images/2193.jpg
2194,23,4,2,2192,628000,data/train_images/2194.jpg
2195,397,3,2,2224,649900,data/train_images/2195.jpg
2197,102,5,2,1853,650000,data/train_images/2197.jpg
2198,248,3,2,2438,638888,data/train_images/2198.jpg
2201,172,3,2,1494,655000,data/train_images/2201.jpg
2203,397,3,2,2191,650000,data/train_images/2203.jpg
2205,365,4,2,1631,610000,data/train_images/2205.jpg
2207,404,3,2,1557,615000,data/train_images/2207.jpg
2208,244,4,2,1469,599990,data/train_images/2208.jpg
2209,174,3,3,1769,595000,data/train_images/2209.jpg
2211,174,4,3,1491,645000,data/train_images/2211.jpg
2212,81,3,2,1671,639999,data/train_images/2212.jpg
2213,139,3,3,1578,629999,data/train_images/2213.jpg
2214,245,3,2,1160,649900,data/train_images/2214.jpg
2215,23,4,2,1503,635800,data/train_images/2215.jpg
2216,69,4,3,1842,619000,data/train_images/2216.jpg
2217,366,3,2,1697,695000,data/train_images/2217.jpg
2218,404,4,1,2268,699000,data/train_images/2218.jpg
2219,404,3,1,1360,645000,data/train_images/2219.jpg
2221,342,4,2,2569,699900,data/train_images/2221.jpg
2222,10,2,1,971,665000,data/train_images/2222.jpg
2223,321,4,3,2174,699000,data/train_images/2223.jpg
2224,408,3,2,1733,699999,data/train_images/2224.jpg
2225,25,4,3,2117,669999,data/train_images/2225.jpg
2226,192,3,2,1452,688800,data/train_images/2226.jpg
2227,130,3,1,1130,649000,data/train_images/2227.jpg
2229,127,3,2,1664,699999,data/train_images/2229.jpg
2230,155,3,1,1483,679800,data/train_images/2230.jpg
2231,172,3,2,1509,650000,data/train_images/2231.jpg
2232,398,4,2,1439,699000,data/train_images/2232.jpg
2233,342,4,2,2333,676147,data/train_images/2233.jpg
2234,6,2,1,893,649500,data/train_images/2234.jpg
2235,136,4,2,1975,649000,data/train_images/2235.jpg
2236,204,6,2,2018,699000,data/train_images/2236.jpg
2237,315,4,3,1507,645000,data/train_images/2237.jpg
2240,321,2,2,1279,649900,data/train_images/2240.jpg
2241,395,4,3,1958,699888,data/train_images/2241.jpg
2242,127,3,2,1281,688000,data/train_images/2242.jpg
2243,207,3,2,1204,699000,data/train_images/2243.jpg
2244,114,4,2,1717,699000,data/train_images/2244.jpg
2245,63,4,3,2478,647000,data/train_images/2245.jpg
2247,397,4,3,2160,699000,data/train_images/2247.jpg
2248,75,3,2,1504,679000,data/train_images/2248.jpg
2249,204,3,1,1210,669900,data/train_images/2249.jpg
2250,264,4,2,2125,669900,data/train_images/2250.jpg
2251,369,4,2,1840,649000,data/train_images/2251.jpg
2252,69,3,2,2253,699000,data/train_images/2252.jpg
2253,69,4,2,1586,650000,data/train_images/2253.jpg
2254,3,4,2,1679,649000,data/train_images/2254.jpg
2255,365,4,3,2338,674999,data/train_images/2255.jpg
2256,136,4,3,2181,670000,data/train_images/2256.jpg
2257,167,3,1,1304,699000,data/train_images/2257.jpg
2258,16,4,1,1856,698000,data/train_images/2258.jpg
2259,204,2,1,1176,649900,data/train_images/2259.jpg
2260,193,4,4,4044,679990,data/train_images/2260.jpg
2261,408,4,3,1780,659000,data/train_images/2261.jpg
2262,103,3,2,1798,690000,data/train_images/2262.jpg
2263,397,5,3,1895,650000,data/train_images/2263.jpg
